2025-09-11 18:18:28.929 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2025-09-11 18:18:28.931 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for query, its period 5s 
2025-09-11 18:18:28.932 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in CMakeFiles account
2025-09-11 18:18:28.932 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.DirsConfigReader - [client:400206]parse dir config information
2025-09-11 18:18:28.933 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.config.MappingConfigReader - [client:400207]parse mapping config information
2025-09-11 18:18:28.934 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400202]start a schedule task to get global/local catalog for CMakeFiles, its period 5s 
2025-09-11 18:18:28.951 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.handler.ServerAccountHandler - [client:40010104]load server account: Account{name=debug, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/build/debug, type=PREDICT}
Account{name=v1, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/build/debug/.cmake/api/v1, type=PREDICT}
Account{name=CMakeFiles, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/build/debug/CMakeFiles, type=PREDICT}
Account{name=build, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/build, type=PREDICT}
Account{name=query, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/build/debug/.cmake/api/v1/query, type=PREDICT}
Account{name=api, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/build/debug/.cmake/api, type=PREDICT}
Account{name=MyTestProject, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject, type=PREDICT}
Account{name=.cmake, path=C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/build/debug/.cmake, type=PREDICT}
2025-09-11 18:18:28.952 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.AccountManager - [client:40010105]load account manager finish
2025-09-11 18:18:28.953 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.userspace.UserspaceManager - [framework:30010402]config file(C:\Users\user/.rmv/config) watcher launch successful
2025-09-11 18:19:08.412 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 18:28:15.664 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 18:28:51.917 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 18:29:00.407 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 18:29:19.740 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 18:30:32.166 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 18:31:59.323 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject)
2025-09-11 18:32:43.731 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 19:23:05.660 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/user/Desktop/123/папка_для_проекта/MyTestProject/Src)
2025-09-11 19:27:35.669 [main] INFO  com.rs.mv.mvvs.Startup - [LSP:100101]ROCKET MV BASIC EXTENSION to start
